experiment_id,sentence,pattern,backend_label,noise_kind,noise_level,expected_indices,top_indices,overlap,success_prob
17,os estudantes passaram horas tentando resolver um desafio dificil,horas,simulator-combined-low,combined,low,23,23,1,0.035156
17,os estudantes passaram horas tentando resolver um desafio dificil,horas,simulator-combined-medium,combined,medium,23,40,0,0.010742
17,os estudantes passaram horas tentando resolver um desafio dificil,horas,simulator-combined-high,combined,high,23,32,0,0.016113
17,os estudantes passaram horas tentando resolver um desafio dificil,horas,simulator-combined-very-high,combined,very-high,23,20,0,0.015625
17,os estudantes passaram horas tentando resolver um desafio dificil,horas,noisy-sim-ibm_fez,backend_noise,ibm_fez,23,23,1,0.063965
17,os estudantes passaram horas tentando resolver um desafio dificil,horas,noisy-sim-ibm_torino,backend_noise,ibm_torino,23,23,1,0.173828
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,ideal-simulator,ideal,none,32,32,1,0.996094
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-amplitude-ultra-low,amplitude,ultra-low,32,32,1,0.848145
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-amplitude-low,amplitude,low,32,32,1,0.215332
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-amplitude-medium,amplitude,medium,32,29,0,0.008301
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-amplitude-high,amplitude,high,32,21,0,0.005371
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-amplitude-very-high,amplitude,very-high,32,20,0,0.015137
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-phase-ultra-low,phase,ultra-low,32,32,1,0.935547
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-phase-low,phase,low,32,32,1,0.544922
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-phase-medium,phase,medium,32,32,1,0.070312
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-phase-high,phase,high,32,32,1,0.023438
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-phase-very-high,phase,very-high,32,27,0,0.018555
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-depolarizing-ultra-low,depolarizing,ultra-low,32,32,1,0.842285
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-depolarizing-low,depolarizing,low,32,32,1,0.218750
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-depolarizing-medium,depolarizing,medium,32,27,0,0.020996
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-depolarizing-high,depolarizing,high,32,27,0,0.018555
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-depolarizing-very-high,depolarizing,very-high,32,27,0,0.018555
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-combined-ultra-low,combined,ultra-low,32,32,1,0.675781
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-combined-low,combined,low,32,32,1,0.042480
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-combined-medium,combined,medium,32,23,0,0.014160
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-combined-high,combined,high,32,2,0,0.014648
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,simulator-combined-very-high,combined,very-high,32,19,0,0.018066
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,noisy-sim-ibm_fez,backend_noise,ibm_fez,32,32,1,0.067383
18,um livro raro foi encontrado na biblioteca por acaso,biblioteca,noisy-sim-ibm_torino,backend_noise,ibm_torino,32,32,1,0.168457
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,ideal-simulator,ideal,none,2,2,1,0.996094
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-amplitude-ultra-low,amplitude,ultra-low,2,2,1,0.850098
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-amplitude-low,amplitude,low,2,2,1,0.198730
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-amplitude-medium,amplitude,medium,2,61,0,0.008301
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-amplitude-high,amplitude,high,2,35,0,0.008301
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-amplitude-very-high,amplitude,very-high,2,48,0,0.016602
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-phase-ultra-low,phase,ultra-low,2,2,1,0.938477
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-phase-low,phase,low,2,2,1,0.539551
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-phase-medium,phase,medium,2,2,1,0.063965
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-phase-high,phase,high,2,2,1,0.022949
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-phase-very-high,phase,very-high,2,27,0,0.018555
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-depolarizing-ultra-low,depolarizing,ultra-low,2,2,1,0.843262
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-depolarizing-low,depolarizing,low,2,2,1,0.182617
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-depolarizing-medium,depolarizing,medium,2,27,0,0.019043
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-depolarizing-high,depolarizing,high,2,27,0,0.018555
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-depolarizing-very-high,depolarizing,very-high,2,27,0,0.018555
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-combined-ultra-low,combined,ultra-low,2,2,1,0.679688
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-combined-low,combined,low,2,2,1,0.041504
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-combined-medium,combined,medium,2,37,0,0.013184
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-combined-high,combined,high,2,28,0,0.017578
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,simulator-combined-very-high,combined,very-high,2,20,0,0.018555
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,noisy-sim-ibm_fez,backend_noise,ibm_fez,2,2,1,0.063965
19,a chuva fina caiu sobre a cidade deixando tudo brilhando,chuva,noisy-sim-ibm_torino,backend_noise,ibm_torino,2,2,1,0.150391
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,ideal-simulator,ideal,none,27,27,1,0.996582
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-amplitude-ultra-low,amplitude,ultra-low,27,27,1,0.848145
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-amplitude-low,amplitude,low,27,27,1,0.222656
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-amplitude-medium,amplitude,medium,27,36,0,0.008301
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-amplitude-high,amplitude,high,27,36,0,0.009277
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-amplitude-very-high,amplitude,very-high,27,32,0,0.012695
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-phase-ultra-low,phase,ultra-low,27,27,1,0.937012
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-phase-low,phase,low,27,27,1,0.547852
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-phase-medium,phase,medium,27,27,1,0.076660
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-phase-high,phase,high,27,27,1,0.029785
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-phase-very-high,phase,very-high,27,27,1,0.024902
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-depolarizing-ultra-low,depolarizing,ultra-low,27,27,1,0.844727
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-depolarizing-low,depolarizing,low,27,27,1,0.214355
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-depolarizing-medium,depolarizing,medium,27,27,1,0.025391
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-depolarizing-high,depolarizing,high,27,27,1,0.024902
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-depolarizing-very-high,depolarizing,very-high,27,27,1,0.024902
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-combined-ultra-low,combined,ultra-low,27,27,1,0.676270
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-combined-low,combined,low,27,27,1,0.033203
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-combined-medium,combined,medium,27,36,0,0.011719
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-combined-high,combined,high,27,36,0,0.016113
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,simulator-combined-very-high,combined,very-high,27,20,0,0.012207
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,noisy-sim-ibm_fez,backend_noise,ibm_fez,27,27,1,0.067871
20,o gato preto pulou sobre a mesa e derrubou varios papeis,mesa,noisy-sim-ibm_torino,backend_noise,ibm_torino,27,27,1,0.178223
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,ideal-simulator,ideal,none,10,10,1,0.997070
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-amplitude-ultra-low,amplitude,ultra-low,10,10,1,0.850586
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-amplitude-low,amplitude,low,10,10,1,0.198730
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-amplitude-medium,amplitude,medium,10,53,0,0.007812
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-amplitude-high,amplitude,high,10,53,0,0.009766
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-amplitude-very-high,amplitude,very-high,10,48,0,0.014160
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-phase-ultra-low,phase,ultra-low,10,10,1,0.937012
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-phase-low,phase,low,10,10,1,0.544922
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-phase-medium,phase,medium,10,10,1,0.056152
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-phase-high,phase,high,10,27,0,0.017090
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-phase-very-high,phase,very-high,10,27,0,0.014160
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-depolarizing-ultra-low,depolarizing,ultra-low,10,10,1,0.845703
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-depolarizing-low,depolarizing,low,10,10,1,0.183594
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-depolarizing-medium,depolarizing,medium,10,27,0,0.014160
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-depolarizing-high,depolarizing,high,10,27,0,0.014160
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-depolarizing-very-high,depolarizing,very-high,10,27,0,0.014160
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-combined-ultra-low,combined,ultra-low,10,10,1,0.675293
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-combined-low,combined,low,10,10,1,0.027832
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-combined-medium,combined,medium,10,37,0,0.010742
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-combined-high,combined,high,10,28,0,0.010742
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,simulator-combined-very-high,combined,very-high,10,20,0,0.017090
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,noisy-sim-ibm_fez,backend_noise,ibm_fez,10,10,1,0.050781
21,eu vi uma estrela cadente enquanto caminhava pela praia deserta,estrela cadente,noisy-sim-ibm_torino,backend_noise,ibm_torino,10,10,1,0.159180
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,ideal-simulator,ideal,none,36,36,1,0.996094
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-amplitude-ultra-low,amplitude,ultra-low,36,36,1,0.850098
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-amplitude-low,amplitude,low,36,36,1,0.203613
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-amplitude-medium,amplitude,medium,36,19,0,0.010254
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-amplitude-high,amplitude,high,36,25,0,0.008301
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-amplitude-very-high,amplitude,very-high,36,8,0,0.013184
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-phase-ultra-low,phase,ultra-low,36,36,1,0.936523
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-phase-low,phase,low,36,36,1,0.535156
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-phase-medium,phase,medium,36,36,1,0.072266
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-phase-high,phase,high,36,36,1,0.025879
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-phase-very-high,phase,very-high,36,27,0,0.021484
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-depolarizing-ultra-low,depolarizing,ultra-low,36,36,1,0.841309
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-depolarizing-low,depolarizing,low,36,36,1,0.210938
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-depolarizing-medium,depolarizing,medium,36,27,0,0.021973
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-depolarizing-high,depolarizing,high,36,27,0,0.020996
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-depolarizing-very-high,depolarizing,very-high,36,27,0,0.021484
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-combined-ultra-low,combined,ultra-low,36,36,1,0.681641
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-combined-low,combined,low,36,36,1,0.034668
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-combined-medium,combined,medium,36,23,0,0.010742
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-combined-high,combined,high,36,2,0,0.012207
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,simulator-combined-very-high,combined,very-high,36,19,0,0.016113
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,noisy-sim-ibm_fez,backend_noise,ibm_fez,36,36,1,0.068848
22,as conversas no corredor eram sobre projetos e experimentos,projetos e experimentos,noisy-sim-ibm_torino,backend_noise,ibm_torino,36,36,1,0.163086
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,ideal-simulator,ideal,none,42,42,1,0.996094
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-amplitude-ultra-low,amplitude,ultra-low,42,42,1,0.849609
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-amplitude-low,amplitude,low,42,42,1,0.189941
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-amplitude-medium,amplitude,medium,42,21,0,0.006348
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-amplitude-high,amplitude,high,42,21,0,0.008789
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-amplitude-very-high,amplitude,very-high,42,0,0,0.012695
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-phase-ultra-low,phase,ultra-low,42,42,1,0.934082
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-phase-low,phase,low,42,42,1,0.536133
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-phase-medium,phase,medium,42,42,1,0.050293
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-phase-high,phase,high,42,27,0,0.017090
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-phase-very-high,phase,very-high,42,27,0,0.013672
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-depolarizing-ultra-low,depolarizing,ultra-low,42,42,1,0.843750
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-depolarizing-low,depolarizing,low,42,42,1,0.186523
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-depolarizing-medium,depolarizing,medium,42,27,0,0.014648
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-depolarizing-high,depolarizing,high,42,27,0,0.013672
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-depolarizing-very-high,depolarizing,very-high,42,27,0,0.013672
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-combined-ultra-low,combined,ultra-low,42,42,1,0.682129
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-combined-low,combined,low,42,42,1,0.032227
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-combined-medium,combined,medium,42,17,0,0.006836
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-combined-high,combined,high,42,22,0,0.011230
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,simulator-combined-very-high,combined,very-high,42,19,0,0.012695
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,noisy-sim-ibm_fez,backend_noise,ibm_fez,42,42,1,0.047363
23,sergio encontrou uma nova estrategia para melhorar o algoritmo,melhorar o algoritmo,noisy-sim-ibm_torino,backend_noise,ibm_torino,42,42,1,0.153809
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,ideal-simulator,ideal,none,28,28,1,0.999512
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-amplitude-ultra-low,amplitude,ultra-low,28,28,1,0.921875
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-amplitude-low,amplitude,low,28,28,1,0.478516
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-amplitude-medium,amplitude,medium,28,3,0,0.043457
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-amplitude-high,amplitude,high,28,3,0,0.012695
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-amplitude-very-high,amplitude,very-high,28,3,0,0.019043
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-phase-ultra-low,phase,ultra-low,28,28,1,0.971191
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-phase-low,phase,low,28,28,1,0.751953
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-phase-medium,phase,medium,28,28,1,0.240234
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-phase-high,phase,high,28,28,1,0.088379
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-phase-very-high,phase,very-high,28,13,0,0.029785
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-depolarizing-ultra-low,depolarizing,ultra-low,28,28,1,0.917480
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-depolarizing-low,depolarizing,low,28,28,1,0.460449
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-depolarizing-medium,depolarizing,medium,28,28,1,0.050293
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-depolarizing-high,depolarizing,high,28,18,0,0.031738
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-depolarizing-very-high,depolarizing,very-high,28,13,0,0.029785
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-combined-ultra-low,combined,ultra-low,28,28,1,0.829102
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-combined-low,combined,low,28,28,1,0.167480
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-combined-medium,combined,medium,28,11,0,0.025391
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-combined-high,combined,high,28,11,0,0.022461
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,simulator-combined-very-high,combined,very-high,28,9,0,0.028320
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,noisy-sim-ibm_fez,backend_noise,ibm_fez,28,28,1,0.340332
24,uma tempestade forte surgiu de repente interrompendo o passeio,de repente interrompendo o passeio,noisy-sim-ibm_torino,backend_noise,ibm_torino,28,28,1,0.410645
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,ideal-simulator,ideal,none,9,9,1,0.996582
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-amplitude-ultra-low,amplitude,ultra-low,9,9,1,0.852051
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-amplitude-low,amplitude,low,9,9,1,0.195801
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-amplitude-medium,amplitude,medium,9,36,0,0.003418
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-amplitude-high,amplitude,high,9,54,0,0.006836
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-amplitude-very-high,amplitude,very-high,9,48,0,0.015625
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-phase-ultra-low,phase,ultra-low,9,9,1,0.937988
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-phase-low,phase,low,9,9,1,0.546387
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-phase-medium,phase,medium,9,9,1,0.054199
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-phase-high,phase,high,9,27,0,0.014160
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-phase-very-high,phase,very-high,9,27,0,0.009766
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-depolarizing-ultra-low,depolarizing,ultra-low,9,9,1,0.848145
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-depolarizing-low,depolarizing,low,9,9,1,0.189941
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-depolarizing-medium,depolarizing,medium,9,27,0,0.011230
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-depolarizing-high,depolarizing,high,9,27,0,0.009766
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-depolarizing-very-high,depolarizing,very-high,9,27,0,0.009766
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-combined-ultra-low,combined,ultra-low,9,9,1,0.675293
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-combined-low,combined,low,9,9,1,0.031738
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-combined-medium,combined,medium,9,36,0,0.012207
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-combined-high,combined,high,9,32,0,0.010254
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,simulator-combined-very-high,combined,very-high,9,20,0,0.020508
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,noisy-sim-ibm_fez,backend_noise,ibm_fez,9,9,1,0.056152
25,o som do rio corria suavemente enquanto caminhavamos pela trilha,rio corria suavemente,noisy-sim-ibm_torino,backend_noise,ibm_torino,9,9,1,0.166016
